area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Dacorum,2020-11-11,24.9,26.5,28.6,30.9,32.1,inferred
Dacorum,2020-11-12,24.6,26.0,28.6,31.0,31.6,inferred
Dacorum,2020-11-13,24.2,26.9,28.1,31.4,31.8,inferred
Dacorum,2020-11-14,23.1,25.9,28.3,31.0,31.8,inferred
Dacorum,2020-11-15,23.1,25.8,29.1,30.9,31.4,inferred
Dacorum,2020-11-16,24.0,27.4,29.4,30.2,31.4,inferred
Dacorum,2020-11-17,25.5,28.6,29.2,30.1,32.1,inferred
Dacorum,2020-11-18,26.9,27.4,30.2,30.5,32.6,inferred
Dacorum,2020-11-19,24.8,28.2,29.9,32.0,32.6,inferred
Dacorum,2020-11-20,22.5,27.8,29.9,32.0,33.5,inferred
Milton Keynes,2020-08-01,1.7,1.7,1.7,1.7,1.7,inferred
Milton Keynes,2020-08-02,2.1,2.1,2.1,2.1,2.1,inferred
Milton Keynes,2020-08-03,2.6,2.6,2.6,2.6,2.6,inferred
Milton Keynes,2020-08-04,3.1,3.1,3.1,3.1,3.2,inferred
Milton Keynes,2020-08-05,3.3,3.4,3.5,3.6,3.7,inferred
Milton Keynes,2020-08-06,3.3,3.4,3.7,3.8,4.2,inferred
Milton Keynes,2020-08-07,3.2,3.4,3.7,3.9,4.4,inferred
Milton Keynes,2020-08-08,3.1,3.2,3.5,3.9,4.5,inferred
Milton Keynes,2020-08-09,2.9,3.2,3.3,4.0,4.5,inferred
Milton Keynes,2020-08-10,2.8,3.2,3.2,3.9,4.5,inferred
Milton Keynes,2020-08-11,2.8,3.0,3.4,3.6,4.4,inferred
Milton Keynes,2020-08-12,2.8,3.0,3.3,3.8,4.3,inferred
Milton Keynes,2020-08-13,2.8,3.0,3.2,3.5,4.3,inferred
Milton Keynes,2020-08-14,2.6,3.1,3.2,3.5,4.4,inferred
Milton Keynes,2020-08-15,2.5,2.9,3.4,3.6,4.3,inferred
Milton Keynes,2020-08-16,2.6,2.9,3.5,4.0,4.1,inferred
Milton Keynes,2020-08-17,2.7,3.3,3.6,3.9,4.1,inferred
Milton Keynes,2020-08-18,2.9,3.4,3.7,4.0,4.2,inferred
Milton Keynes,2020-08-19,3.0,3.4,3.8,4.0,4.5,inferred
Milton Keynes,2020-08-20,2.8,3.5,3.8,4.0,4.6,inferred
Milton Keynes,2020-08-21,2.7,3.4,3.6,4.2,4.7,inferred
Milton Keynes,2020-08-22,2.7,3.3,3.6,4.3,5.1,inferred
Milton Keynes,2020-08-23,2.5,3.5,3.7,4.3,5.0,inferred
Milton Keynes,2020-08-24,2.4,3.4,3.9,4.4,4.9,inferred
Milton Keynes,2020-08-25,2.4,3.1,3.9,4.3,4.8,inferred
Milton Keynes,2020-08-26,2.7,3.0,3.8,4.4,5.2,inferred
Milton Keynes,2020-08-27,2.9,3.1,3.8,4.3,5.6,inferred
Milton Keynes,2020-08-28,3.0,3.2,3.9,4.1,5.9,inferred
Milton Keynes,2020-08-29,3.2,3.4,4.1,4.3,6.0,inferred
Milton Keynes,2020-08-30,3.4,3.5,4.3,5.0,6.3,inferred
Milton Keynes,2020-08-31,3.6,3.9,4.8,5.9,6.6,inferred
Milton Keynes,2020-09-01,3.8,4.5,5.3,6.3,6.7,inferred
Milton Keynes,2020-09-02,3.9,5.0,5.7,6.2,7.0,inferred
Milton Keynes,2020-09-03,4.1,5.2,5.5,6.6,7.0,inferred
Milton Keynes,2020-09-04,4.3,5.2,5.4,6.3,7.0,inferred
Milton Keynes,2020-09-05,4.7,5.2,5.5,6.1,7.2,inferred
Milton Keynes,2020-09-06,5.2,5.2,5.6,6.1,7.0,inferred
Milton Keynes,2020-09-07,5.2,5.6,5.7,6.0,6.7,inferred
Milton Keynes,2020-09-08,5.2,5.3,5.9,6.4,6.5,inferred
Milton Keynes,2020-09-09,4.8,5.5,5.9,6.3,6.8,inferred
Milton Keynes,2020-09-10,4.7,5.6,6.0,6.3,6.6,inferred
Milton Keynes,2020-09-11,4.8,5.3,6.1,6.3,6.6,inferred
Milton Keynes,2020-09-12,5.1,5.3,5.9,6.4,6.8,inferred
Milton Keynes,2020-09-13,5.5,5.7,5.8,6.6,7.2,inferred
Milton Keynes,2020-09-14,5.6,6.0,6.2,6.8,7.8,inferred
Milton Keynes,2020-09-15,5.6,6.2,6.7,7.0,8.4,inferred
Milton Keynes,2020-09-16,5.8,6.4,6.7,7.3,9.0,inferred
Milton Keynes,2020-09-17,5.8,6.3,7.0,7.8,9.4,inferred
Milton Keynes,2020-09-18,5.7,6.5,7.6,8.4,9.3,inferred
Milton Keynes,2020-09-19,6.3,7.1,8.3,8.6,9.4,inferred
Milton Keynes,2020-09-20,7.2,7.8,8.6,8.9,10.5,inferred
Milton Keynes,2020-09-21,7.7,8.2,8.5,9.2,11.3,inferred
Milton Keynes,2020-09-22,7.6,8.5,8.7,8.9,11.6,inferred
Milton Keynes,2020-09-23,7.1,8.2,8.8,9.1,11.6,inferred
Milton Keynes,2020-09-24,7.1,8.5,9.1,9.7,11.5,inferred
Milton Keynes,2020-09-25,7.8,8.4,9.6,10.1,11.6,inferred
Milton Keynes,2020-09-26,8.7,9.1,10.4,10.8,12.2,inferred
Milton Keynes,2020-09-27,9.5,10.4,11.1,11.8,13.0,inferred
Milton Keynes,2020-09-28,10.6,11.3,11.7,12.4,13.8,inferred
Milton Keynes,2020-09-29,10.5,11.9,12.4,13.3,14.5,inferred
Milton Keynes,2020-09-30,10.3,12.4,13.2,14.2,15.8,inferred
Milton Keynes,2020-10-01,10.8,13.1,14.2,14.7,17.1,inferred
Milton Keynes,2020-10-02,11.8,13.9,14.7,16.2,18.6,inferred
Milton Keynes,2020-10-03,13.1,14.4,15.7,17.1,20.1,inferred
Milton Keynes,2020-10-04,14.6,15.6,16.9,18.3,21.5,inferred
Milton Keynes,2020-10-05,16.1,16.6,18.0,18.7,22.4,inferred
Milton Keynes,2020-10-06,17.0,17.7,18.9,19.1,22.8,inferred
Milton Keynes,2020-10-07,17.4,18.9,19.4,20.1,22.7,inferred
Milton Keynes,2020-10-08,17.4,19.3,19.9,21.2,22.2,inferred
Milton Keynes,2020-10-09,17.1,19.6,20.5,21.2,23.0,inferred
Milton Keynes,2020-10-10,16.6,20.2,20.7,21.8,24.1,inferred
Milton Keynes,2020-10-11,16.9,20.6,21.2,22.8,25.2,inferred
Milton Keynes,2020-10-12,18.5,21.2,22.2,24.9,25.6,inferred
Milton Keynes,2020-10-13,20.8,21.5,23.8,25.7,26.5,inferred
Milton Keynes,2020-10-14,21.0,22.8,25.0,26.8,27.6,inferred
Milton Keynes,2020-10-15,21.7,24.3,25.8,27.6,30.3,inferred
Milton Keynes,2020-10-16,23.0,25.1,26.2,28.4,33.5,inferred
Milton Keynes,2020-10-17,24.5,26.1,27.1,29.8,35.5,inferred
Milton Keynes,2020-10-18,26.0,27.6,29.0,31.5,36.5,inferred
Milton Keynes,2020-10-19,27.4,30.1,31.2,32.7,38.8,inferred
Milton Keynes,2020-10-20,28.7,31.4,33.4,34.4,40.4,inferred
Milton Keynes,2020-10-21,30.1,33.3,34.9,36.6,41.1,inferred
Milton Keynes,2020-10-22,31.7,34.1,35.4,38.1,41.6,inferred
Milton Keynes,2020-10-23,32.0,34.4,36.2,40.4,42.2,inferred
Milton Keynes,2020-10-24,32.6,36.4,37.7,41.5,43.4,inferred
Milton Keynes,2020-10-25,33.8,38.4,39.9,42.1,43.8,inferred
Milton Keynes,2020-10-26,34.5,39.0,41.9,42.5,44.1,inferred
Milton Keynes,2020-10-27,35.5,39.4,42.8,43.6,46.1,inferred
Milton Keynes,2020-10-28,37.1,39.8,43.0,45.3,47.0,inferred
Milton Keynes,2020-10-29,39.5,40.4,42.9,46.2,48.3,inferred
Milton Keynes,2020-10-30,39.7,41.7,43.9,46.9,51.3,inferred
Milton Keynes,2020-10-31,40.2,43.0,45.8,47.9,53.9,inferred
Milton Keynes,2020-11-01,41.9,44.6,46.8,49.6,56.0,inferred
Milton Keynes,2020-11-02,44.9,45.6,46.7,51.0,58.1,inferred
Milton Keynes,2020-11-03,45.3,46.5,47.6,52.2,60.0,inferred
Milton Keynes,2020-11-04,43.9,47.7,49.4,53.4,61.0,inferred
Milton Keynes,2020-11-05,44.4,50.8,51.6,55.3,60.8,inferred
Milton Keynes,2020-11-06,47.2,53.2,55.2,56.8,60.0,inferred
Milton Keynes,2020-11-07,51.4,54.7,58.0,59.4,62.0,inferred
Milton Keynes,2020-11-08,55.2,56.9,59.8,61.8,65.9,inferred
Milton Keynes,2020-11-09,57.8,59.4,62.0,64.8,69.4,inferred
Milton Keynes,2020-11-10,60.1,62.0,64.7,69.1,72.6,inferred
Milton Keynes,2020-11-11,60.3,64.0,67.5,72.4,75.6,inferred
Milton Keynes,2020-11-12,60.0,68.1,70.2,74.2,78.0,inferred
Milton Keynes,2020-11-13,61.1,69.9,73.1,75.4,79.4,inferred
Milton Keynes,2020-11-14,64.1,70.0,75.7,77.7,79.6,inferred
Milton Keynes,2020-11-15,67.2,68.5,76.5,79.2,80.3,inferred
Milton Keynes,2020-11-16,65.3,68.6,76.3,79.6,81.8,inferred
Milton Keynes,2020-11-17,61.0,68.3,76.2,80.6,83.9,inferred
Milton Keynes,2020-11-18,56.5,68.3,76.9,81.8,87.0,inferred
Milton Keynes,2020-11-19,52.5,69.4,78.9,84.7,89.7,inferred
Milton Keynes,2020-11-20,49.2,72.0,80.5,88.7,93.1,inferred
Oxford,2020-08-01,1.8,1.8,1.8,1.8,1.8,inferred
Oxford,2020-08-02,1.7,1.7,1.7,1.7,1.7,inferred
Oxford,2020-08-03,1.9,1.9,1.9,1.9,1.9,inferred
Oxford,2020-08-04,2.2,2.2,2.3,2.3,2.3,inferred
Oxford,2020-08-05,2.5,2.6,2.7,2.9,3.0,inferred
Oxford,2020-08-06,2.8,2.9,3.1,3.6,3.7,inferred
Oxford,2020-08-07,3.0,3.3,3.7,4.1,4.5,inferred
Oxford,2020-08-08,3.1,3.5,4.2,4.5,5.0,inferred
Oxford,2020-08-09,3.1,3.7,4.6,5.0,5.2,inferred
Oxford,2020-08-10,3.1,3.8,4.6,4.9,6.1,inferred
Oxford,2020-08-11,3.1,4.0,4.4,5.2,6.6,inferred
Oxford,2020-08-12,3.1,3.9,4.2,5.1,6.7,inferred
Oxford,2020-08-13,3.2,3.8,4.3,5.5,6.3,inferred
Oxford,2020-08-14,3.5,4.2,4.4,5.6,5.9,inferred
Oxford,2020-08-15,3.5,4.2,4.9,5.2,6.8,inferred
Oxford,2020-08-16,3.9,4.2,4.8,5.5,7.7,inferred
Oxford,2020-08-17,4.0,4.6,4.6,5.6,8.3,inferred
Oxford,2020-08-18,4.0,4.6,5.3,5.8,8.7,inferred
Oxford,2020-08-19,4.2,5.0,5.4,6.1,8.8,inferred
Oxford,2020-08-20,4.0,4.8,5.6,6.3,8.8,inferred
Oxford,2020-08-21,4.1,4.6,5.3,6.1,8.7,inferred
Oxford,2020-08-22,3.6,4.2,4.8,5.5,8.2,inferred
Oxford,2020-08-23,3.0,4.0,4.5,4.9,7.3,inferred
Oxford,2020-08-24,2.6,3.4,4.1,4.3,6.0,inferred
Oxford,2020-08-25,2.2,2.8,3.7,3.9,4.7,inferred
Oxford,2020-08-26,2.0,2.4,3.5,3.6,3.9,inferred
Oxford,2020-08-27,1.8,2.2,3.3,3.6,3.7,inferred
Oxford,2020-08-28,1.8,2.3,3.1,3.5,3.9,inferred
Oxford,2020-08-29,1.8,2.4,2.9,3.5,4.2,inferred
Oxford,2020-08-30,1.7,2.2,2.9,3.7,4.4,inferred
Oxford,2020-08-31,1.7,2.6,2.8,3.9,4.2,inferred
Oxford,2020-09-01,1.9,2.8,3.0,4.0,4.0,inferred
Oxford,2020-09-02,2.4,2.9,3.3,3.9,4.2,inferred
Oxford,2020-09-03,2.8,3.2,3.5,3.8,4.2,inferred
Oxford,2020-09-04,3.1,3.5,4.0,4.1,4.6,inferred
Oxford,2020-09-05,3.0,3.4,4.3,4.7,5.0,inferred
Oxford,2020-09-06,3.0,3.5,4.5,5.1,5.4,inferred
Oxford,2020-09-07,3.1,3.7,4.6,5.1,5.8,inferred
Oxford,2020-09-08,3.4,4.1,4.7,5.1,6.1,inferred
Oxford,2020-09-09,3.6,3.9,4.7,5.2,6.6,inferred
Oxford,2020-09-10,3.8,3.9,4.8,5.6,6.7,inferred
Oxford,2020-09-11,3.8,4.6,5.1,5.6,6.3,inferred
Oxford,2020-09-12,4.2,4.7,5.3,5.7,6.6,inferred
Oxford,2020-09-13,4.4,5.1,5.3,5.8,6.9,inferred
Oxford,2020-09-14,4.4,5.4,5.7,6.2,6.9,inferred
Oxford,2020-09-15,4.2,5.7,6.0,6.6,7.2,inferred
Oxford,2020-09-16,4.6,6.4,6.7,7.2,8.2,inferred
Oxford,2020-09-17,5.5,6.9,7.6,8.7,9.9,inferred
Oxford,2020-09-18,6.5,7.8,9.2,10.2,11.9,inferred
Oxford,2020-09-19,7.2,9.1,10.3,11.0,13.4,inferred
Oxford,2020-09-20,8.0,10.0,11.2,12.6,13.9,inferred
Oxford,2020-09-21,9.0,11.1,11.9,13.6,14.1,inferred
Oxford,2020-09-22,10.8,12.6,13.1,14.5,16.1,inferred
Oxford,2020-09-23,13.5,14.4,15.0,15.5,18.6,inferred
Oxford,2020-09-24,15.7,16.3,16.8,17.6,20.4,inferred
Oxford,2020-09-25,17.3,18.0,19.1,19.8,21.6,inferred
Oxford,2020-09-26,19.3,19.7,20.9,21.9,23.5,inferred
Oxford,2020-09-27,20.3,21.2,23.6,23.9,27.2,inferred
Oxford,2020-09-28,21.4,22.9,25.7,26.9,30.2,inferred
Oxford,2020-09-29,22.9,24.0,27.1,28.7,31.9,inferred
Oxford,2020-09-30,23.9,25.7,28.6,30.9,32.3,inferred
Oxford,2020-10-01,23.6,27.8,30.6,31.9,34.2,inferred
Oxford,2020-10-02,23.2,28.6,31.4,32.6,35.5,inferred
Oxford,2020-10-03,23.6,29.0,32.1,33.7,35.4,inferred
Oxford,2020-10-04,25.4,30.7,33.0,34.5,35.9,inferred
Oxford,2020-10-05,27.8,32.4,33.6,35.2,38.6,inferred
Oxford,2020-10-06,27.7,32.6,34.1,35.8,42.9,inferred
Oxford,2020-10-07,27.4,30.9,34.6,36.0,46.2,inferred
Oxford,2020-10-08,24.3,29.3,33.6,37.7,46.4,inferred
Oxford,2020-10-09,22.3,28.7,31.5,38.3,43.8,inferred
Oxford,2020-10-10,23.1,28.4,29.6,37.1,41.1,inferred
Oxford,2020-10-11,25.2,27.8,28.9,35.3,39.5,inferred
Oxford,2020-10-12,25.9,27.0,28.4,34.3,37.6,inferred
Oxford,2020-10-13,25.2,26.8,28.1,34.3,34.8,inferred
Oxford,2020-10-14,25.6,26.5,28.2,32.7,34.9,inferred
Oxford,2020-10-15,26.3,26.8,27.2,31.5,36.3,inferred
Oxford,2020-10-16,25.1,26.9,27.7,31.4,37.8,inferred
Oxford,2020-10-17,24.2,26.9,29.1,31.3,37.9,inferred
Oxford,2020-10-18,24.6,27.3,30.3,31.3,36.3,inferred
Oxford,2020-10-19,25.4,28.8,31.1,32.8,33.5,inferred
Oxford,2020-10-20,25.5,29.3,31.4,32.8,34.9,inferred
Oxford,2020-10-21,25.3,28.9,30.8,34.7,36.8,inferred
Oxford,2020-10-22,23.7,28.5,29.9,33.9,37.3,inferred
Oxford,2020-10-23,22.6,27.3,30.0,33.1,37.3,inferred
Oxford,2020-10-24,22.9,26.5,29.6,32.9,35.3,inferred
Oxford,2020-10-25,24.3,27.0,29.8,32.5,34.9,inferred
Oxford,2020-10-26,26.3,26.9,28.6,35.5,36.2,inferred
Oxford,2020-10-27,25.9,27.6,28.8,36.1,41.3,inferred
Oxford,2020-10-28,24.9,29.4,30.3,35.7,47.2,inferred
Oxford,2020-10-29,25.0,30.6,32.7,35.0,50.5,inferred
Oxford,2020-10-30,26.6,31.8,34.6,35.5,49.4,inferred
Oxford,2020-10-31,29.0,33.0,35.4,36.9,44.9,inferred
Oxford,2020-11-01,30.0,33.6,36.1,38.5,40.1,inferred
Oxford,2020-11-02,31.6,34.1,35.8,37.3,42.0,inferred
Oxford,2020-11-03,33.2,34.6,36.9,37.5,44.6,inferred
Oxford,2020-11-04,32.7,37.2,38.4,41.5,47.0,inferred
Oxford,2020-11-05,34.9,39.4,40.8,41.8,48.5,inferred
Oxford,2020-11-06,39.2,40.9,43.2,44.7,49.4,inferred
Oxford,2020-11-07,39.0,43.5,44.7,47.7,50.5,inferred
Oxford,2020-11-08,37.6,43.8,47.2,49.4,51.9,inferred
Oxford,2020-11-09,37.6,42.9,48.9,50.9,53.9,inferred
Oxford,2020-11-10,38.4,41.3,48.3,52.5,55.0,inferred
Oxford,2020-11-11,38.5,40.8,46.6,52.6,53.3,inferred
Oxford,2020-11-12,38.0,39.5,43.9,48.6,51.9,inferred
Oxford,2020-11-13,35.4,38.2,41.8,46.3,49.1,inferred
Oxford,2020-11-14,31.9,36.7,39.1,43.0,44.9,inferred
Oxford,2020-11-15,29.8,34.1,38.4,40.5,42.4,inferred
Oxford,2020-11-16,29.0,33.1,36.7,40.5,41.0,inferred
Oxford,2020-11-17,28.3,32.4,35.9,38.4,41.7,inferred
Oxford,2020-11-18,26.5,32.5,34.7,36.6,42.5,inferred
Oxford,2020-11-19,24.6,32.7,33.4,36.4,42.9,inferred
Oxford,2020-11-20,22.6,30.3,33.7,36.5,43.1,inferred
Reading,2020-08-01,0.9,0.9,0.9,0.9,0.9,inferred
Reading,2020-08-02,1.0,1.0,1.0,1.0,1.0,inferred
Reading,2020-08-03,1.1,1.1,1.1,1.1,1.1,inferred
Reading,2020-08-04,1.1,1.1,1.2,1.2,1.2,inferred
Reading,2020-08-05,1.1,1.1,1.2,1.2,1.3,inferred
Reading,2020-08-06,1.0,1.0,1.2,1.4,1.4,inferred
Reading,2020-08-07,0.9,1.0,1.2,1.5,1.6,inferred
Reading,2020-08-08,0.9,1.1,1.2,1.6,1.8,inferred
Reading,2020-08-09,1.0,1.2,1.3,1.6,1.9,inferred
Reading,2020-08-10,1.1,1.2,1.3,1.6,1.9,inferred
Reading,2020-08-11,1.1,1.3,1.4,1.7,2.0,inferred
Reading,2020-08-12,1.1,1.4,1.6,1.6,2.1,inferred
Reading,2020-08-13,1.1,1.5,1.7,1.8,2.2,inferred
Reading,2020-08-14,1.1,1.7,1.8,2.0,2.5,inferred
Reading,2020-08-15,1.2,1.8,1.9,2.4,2.9,inferred
Reading,2020-08-16,1.4,1.8,2.0,2.7,3.5,inferred
Reading,2020-08-17,1.6,1.8,2.2,2.7,4.0,inferred
Reading,2020-08-18,1.8,1.9,2.4,2.8,4.3,inferred
Reading,2020-08-19,2.0,2.2,2.4,2.9,4.3,inferred
Reading,2020-08-20,2.1,2.3,2.5,3.0,4.2,inferred
Reading,2020-08-21,2.1,2.4,2.6,3.0,4.1,inferred
Reading,2020-08-22,2.3,2.5,2.8,3.0,4.1,inferred
Reading,2020-08-23,2.4,2.6,2.9,3.1,4.2,inferred
Reading,2020-08-24,2.3,2.9,2.9,3.3,4.2,inferred
Reading,2020-08-25,2.3,2.8,3.2,3.5,4.0,inferred
Reading,2020-08-26,2.1,2.7,3.3,3.5,3.7,inferred
Reading,2020-08-27,2.0,2.7,3.2,3.5,3.6,inferred
Reading,2020-08-28,1.9,2.7,3.0,3.5,3.6,inferred
Reading,2020-08-29,1.9,2.6,2.9,3.6,3.8,inferred
Reading,2020-08-30,1.9,2.4,3.0,3.6,4.0,inferred
Reading,2020-08-31,2.0,2.5,3.1,3.5,4.3,inferred
Reading,2020-09-01,2.4,2.6,3.3,3.8,4.3,inferred
Reading,2020-09-02,2.3,3.0,3.6,4.2,4.4,inferred
Reading,2020-09-03,2.5,3.1,3.7,4.4,4.5,inferred
Reading,2020-09-04,2.9,3.4,3.8,4.4,5.4,inferred
Reading,2020-09-05,3.0,3.5,3.8,4.3,5.9,inferred
Reading,2020-09-06,3.0,3.6,3.9,4.4,5.8,inferred
Reading,2020-09-07,2.8,3.6,3.9,4.6,5.4,inferred
Reading,2020-09-08,2.6,3.4,3.6,4.5,4.9,inferred
Reading,2020-09-09,2.5,3.0,3.2,4.3,4.7,inferred
Reading,2020-09-10,2.3,2.7,3.0,4.0,4.5,inferred
Reading,2020-09-11,2.1,2.4,2.9,3.8,4.3,inferred
Reading,2020-09-12,1.9,2.2,2.9,3.4,4.3,inferred
Reading,2020-09-13,1.7,2.3,2.8,3.1,4.5,inferred
Reading,2020-09-14,1.6,2.3,2.8,3.1,4.5,inferred
Reading,2020-09-15,1.6,2.6,2.8,3.2,4.3,inferred
Reading,2020-09-16,2.0,2.5,3.0,3.5,4.3,inferred
Reading,2020-09-17,2.4,2.8,3.4,3.9,4.4,inferred
Reading,2020-09-18,2.5,3.4,3.7,4.3,5.0,inferred
Reading,2020-09-19,2.8,3.9,4.3,4.8,6.0,inferred
Reading,2020-09-20,3.3,4.0,4.6,5.4,6.5,inferred
Reading,2020-09-21,4.1,4.5,5.1,6.1,6.7,inferred
Reading,2020-09-22,4.4,5.4,5.8,6.7,6.8,inferred
Reading,2020-09-23,4.7,6.0,6.4,7.0,7.6,inferred
Reading,2020-09-24,5.0,6.3,6.6,7.2,8.3,inferred
Reading,2020-09-25,5.3,6.2,7.0,7.4,8.7,inferred
Reading,2020-09-26,5.4,6.4,7.0,7.8,8.5,inferred
Reading,2020-09-27,5.6,6.5,7.0,8.0,8.3,inferred
Reading,2020-09-28,6.0,7.3,7.5,8.1,8.6,inferred
Reading,2020-09-29,6.5,7.4,8.3,8.6,8.9,inferred
Reading,2020-09-30,7.3,7.6,9.0,9.3,10.1,inferred
Reading,2020-10-01,7.1,8.3,9.5,9.8,11.3,inferred
Reading,2020-10-02,6.8,9.5,9.9,10.8,12.8,inferred
Reading,2020-10-03,7.0,10.3,11.1,11.8,13.9,inferred
Reading,2020-10-04,7.9,11.4,12.2,13.2,14.7,inferred
Reading,2020-10-05,9.1,12.0,13.2,15.3,15.9,inferred
Reading,2020-10-06,10.4,13.6,14.5,16.2,18.4,inferred
Reading,2020-10-07,11.5,14.3,16.2,17.2,19.8,inferred
Reading,2020-10-08,12.6,15.1,17.4,18.2,19.9,inferred
Reading,2020-10-09,13.9,16.0,18.0,19.1,20.3,inferred
Reading,2020-10-10,15.5,16.8,18.6,19.6,21.0,inferred
Reading,2020-10-11,17.6,18.0,20.0,20.4,21.3,inferred
Reading,2020-10-12,17.5,19.8,20.9,21.8,22.0,inferred
Reading,2020-10-13,17.6,21.2,21.9,22.7,23.9,inferred
Reading,2020-10-14,18.4,22.1,22.9,23.9,24.6,inferred
Reading,2020-10-15,19.9,22.3,24.0,24.9,25.3,inferred
Reading,2020-10-16,21.0,22.5,25.0,25.6,26.3,inferred
Reading,2020-10-17,21.4,22.7,26.0,27.2,27.6,inferred
Reading,2020-10-18,21.6,22.5,27.2,27.9,30.0,inferred
Reading,2020-10-19,22.0,23.6,28.2,29.8,32.4,inferred
Reading,2020-10-20,22.7,24.9,28.7,31.9,35.1,inferred
Reading,2020-10-21,23.8,24.5,28.6,31.8,37.0,inferred
Reading,2020-10-22,23.8,25.4,28.8,30.1,38.4,inferred
Reading,2020-10-23,24.1,27.0,28.8,29.8,39.7,inferred
Reading,2020-10-24,25.2,27.9,29.3,30.4,40.1,inferred
Reading,2020-10-25,26.9,27.7,30.6,31.3,38.9,inferred
Reading,2020-10-26,26.9,28.4,31.5,32.3,37.6,inferred
Reading,2020-10-27,26.1,29.7,32.6,33.2,37.2,inferred
Reading,2020-10-28,26.3,29.7,33.1,33.9,36.9,inferred
Reading,2020-10-29,27.4,29.3,33.0,34.5,35.5,inferred
Reading,2020-10-30,28.3,29.7,32.8,34.4,36.1,inferred
Reading,2020-10-31,28.9,31.0,32.2,34.7,37.4,inferred
Reading,2020-11-01,29.5,31.6,32.8,36.4,39.0,inferred
Reading,2020-11-02,30.1,32.1,33.7,36.2,40.9,inferred
Reading,2020-11-03,30.2,32.1,35.0,35.8,42.4,inferred
Reading,2020-11-04,29.7,31.9,34.2,37.9,42.8,inferred
Reading,2020-11-05,29.5,32.3,34.1,37.8,42.3,inferred
Reading,2020-11-06,29.6,31.5,34.1,37.3,41.5,inferred
Reading,2020-11-07,29.5,32.4,33.7,36.3,40.8,inferred
Reading,2020-11-08,29.4,32.0,34.3,36.6,40.7,inferred
Reading,2020-11-09,29.4,32.8,34.9,37.7,41.5,inferred
Reading,2020-11-10,29.9,32.7,35.2,39.2,42.5,inferred
Reading,2020-11-11,31.0,32.7,35.5,39.9,42.4,inferred
Reading,2020-11-12,31.2,33.5,35.1,40.3,41.5,inferred
Reading,2020-11-13,30.0,33.0,35.5,40.5,41.5,inferred
